User Name,body,created_at,id,sentiment,symbol,username
juniorpanthers,$ABEV Punch on through that $6 resistance and away we go,2017-07-27T13:18:29Z,90052637,Bullish,ABEV,juniorpanthers
Singh,$ERIC buy more before hit 12 end of this year,2017-07-27T14:40:12Z,90071427,Bullish,ERIC,Dapinder
Hemang,"$AMD $C $GS $BMO all hoping for a general market meltdown to cover. Hoping for a Hail Mary. Too bad, they shorted in the low 4s.",2017-07-27T14:51:16Z,90073892,Bullish,BMO,AnalystRipper
Tradespoon,"Trade signal, 88% chance,$BK will close above $53.38 support by end of session. Bullish. http://tradespoon.com/s.php?t=$BK",2017-07-27T17:19:09Z,90104439,Bullish,BK,tradespoon
schnauzer_lover,$AAOI $RY Royal Canadian bank down a lot if that means anything.,2017-07-27T17:20:06Z,90104663,Bullish,RY,karenabcde
Oban Joon,$BRK.B &amp; $BRK.A are the only safe islands on NYSE - Thanks God !,2017-07-27T17:44:35Z,90111249,Bullish,BRK.A,jaison2x23
Sambong,$COTY strong,2017-07-27T18:48:28Z,90124255,Bullish,COTY,Sambong
"Cucumber Capital, LLC",$PAYX,2017-07-27T18:55:02Z,90125451,Bullish,PAYX,LoganFive
Don Shabani,$BNS good short here,2017-07-27T19:23:47Z,90130529,Bearish,BNS,kalitzo
Js,$FOXA why is fox up today?,2017-07-27T19:30:02Z,90131644,Bullish,FOXA,lighthouse123
Johnny,"my current calls $CTRP, $TSLA, $GOOG, $FB, $BABA added today at the drop",2017-07-27T19:51:43Z,90135582,Bullish,CTRP,StockHeaven888
Vinny Gambini aka TL LeBlanc,$SPY $XLP big move in staples past week beauty https://theclosingprint.com long $CAG $SAFM $HSY $CPB MACD #booyah swings,2017-07-27T19:53:55Z,90136017,Bullish,HSY,Cousin_Vinny
Vinny Gambini aka TL LeBlanc,$HSY 5min - EOD run https://theclosingprint.com looking sweet $SPY $XLP,2017-07-27T19:55:30Z,90136356,Bullish,HSY,Cousin_Vinny
Scentabulous,$COTY Amazing - and in this tape!,2017-07-27T20:03:41Z,90138319,Bullish,COTY,Scentabulous
S D,$qtec $SOXL  rebound coming on Friday as $intc crushes it and $sbux says China sales on a tear. See also $bzun $bidu $ntes $Baba $ctrp,2017-07-27T20:18:01Z,90142187,Bullish,CTRP,EPS_MomentuM
S D,"MW UPDATE: Investment chief who manages $19 billion sees big gains on the &#39;frontier&#39;  
$adre $Baba $bzun $ntes $bidu $momo $ctrp",2017-07-27T21:34:13Z,90154329,Bullish,CTRP,EPS_MomentuM
S D,$BIDU absolutely soaring in afterhours will light the match on all China stocks near reporting like $Baba $jd $moMo $ntes $ctrp,2017-07-27T21:50:58Z,90156353,Bullish,CTRP,EPS_MomentuM
Aaron,"$AMT the er sounded solid, with slight beat. Why we down?",2017-07-27T21:53:47Z,90156771,Bullish,AMT,DrAaron
Shaun Fitzpatrick,$AMLP $EPD $ETP Great read on Elm Ridge&#39;s analysis of oil market fundamentals: inventories will normalize by yearend https://investoralmanac.com/2017/07/26/dumb-and-lonely-rebalancing-has-been-choppy-but-inventories-will-normalize-by-year-end/,2017-07-27T22:17:36Z,90159693,Bullish,EPD,shaunfitzpatrick
Albert Stratos,$COTY holding a bag for 2 rounds of dividends. Exciting to see how this plays over 20,2017-07-27T22:30:09Z,90160984,Bullish,COTY,Stratnum1
Martin,$BLRX deals with $MRK $NVS $RHHBY and $PRGO,2017-07-27T22:36:33Z,90161606,Bullish,RHHBY,maverick08
Penny Stocks,"12 stocks to watch $ABX, $ALLY, $COTY, $CPN, $DDR, $ECA, $HST, $HTZ, $KIM, $M, $TCF, $USO http://stock-screener.org/technical-analysis/trading-ideas-7/",2017-07-27T22:52:32Z,90162828,Bullish,COTY,penny_stocks
AlpacaAlerts,$FOXA is in Double Bottom winning 66.67% in the past. https://goo.gl/f3QtLF,2017-07-27T23:37:06Z,90166163,Bullish,FOXA,AlpacaAlerts
blackboxstocks.com/?afmc=27,$COTY sheesh 🤑🤑🤑 @MariaC82 @teresa66,2017-07-27T23:37:55Z,90166216,Bullish,COTY,TeKMuNNee
Keith,Long $BSMX Day 8 http://itlogic.org/?p=964,2017-07-27T23:55:18Z,90167495,Bullish,BSMX,itlogicllc
Shaun Fitzpatrick,$BLK Great summary of Dan Loeb&#39;s 2Q17 Letter - long thesis for BlackRock: https://investoralmanac.com/2017/07/27/dan-loebs-2q17-letter-us-growth-in-2h-baxter-alibaba-blackrock/,2017-07-28T00:50:48Z,90171277,Bullish,BLK,shaunfitzpatrick
ChinaHandle,$TAL PT to $190 JP Morgan http://tinyurl.com/ycxhb3mu &amp; http://bit.ly/2uMV0Xm $MOMO $BITA $JD $YY $VIPS $BZUN $CTRP $BABA $BIDU $TSL,2017-07-28T01:07:04Z,90172391,Bullish,CTRP,ChinaHandle
Hyuga,$COTY broke above resistance rather bullishly. On watch for some calls,2017-07-28T04:45:04Z,90183775,Bullish,COTY,Hinata
EarlofKingsbury,$AMX have been quietly opening TracFone &amp; other brand stores  with him exiting a portion of Mexico he&#39;ll be looking to make and acquisition,2017-07-28T06:35:00Z,90186961,Bullish,AMX,EarlofKingsbury
Stockflare Alerts,$LYG: The forecast dividend for Lloyds Banking Group PLC (ADR) has increased to $0.15 per share from $0.14 in the last week. (https://stockflare.com/stock/LYG),2017-07-28T09:22:04Z,90189490,Bullish,LYG,stockflare_alerts
Stockflare Alerts,$DEO: The forecast dividend for Diageo plc (ADR) has increased to $2.57 per share from $2.41 in the last week. (https://stockflare.com/stock/DEO),2017-07-28T09:22:51Z,90189510,Bullish,DEO,stockflare_alerts
Stockflare Alerts,$DEO: The dividend per share of Diageo plc (ADR) is now forecast to grow. (https://stockflare.com/stock/DEO),2017-07-28T09:23:09Z,90189518,Bullish,DEO,stockflare_alerts
Stockflare Alerts,$DEO: The forecast EPS for Diageo plc (ADR) has increased to $6.07 from $5.36 in the last week. (https://stockflare.com/stock/DEO),2017-07-28T09:23:34Z,90189523,Bullish,DEO,stockflare_alerts
Stockflare Alerts,$ORAN: The forecast EPS for Orange SA (ADR) has decreased to $1.11 from $1.22 in the last week. (https://stockflare.com/stock/ORAN.K),2017-07-28T09:23:54Z,90189527,Bearish,ORAN,stockflare_alerts
Stockflare Alerts,$DCM: The dividend per share of NTT Docomo Inc (ADR) is now forecast to decline. (https://stockflare.com/stock/DCM),2017-07-28T09:24:00Z,90189532,Bearish,DCM,stockflare_alerts
Stockflare Alerts,$CAJ: The earnings of Canon Inc (ADR) are now forecast to decline. (https://stockflare.com/stock/CAJ),2017-07-28T09:24:04Z,90189533,Bearish,CAJ,stockflare_alerts
Stockflare Alerts,"$ABB: ABB Ltd (ADR) has gained a star, now a 4 star stock. (https://stockflare.com/stock/ABB)",2017-07-28T09:25:00Z,90189553,Bullish,ABB,stockflare_alerts
Stockflare Alerts,$MCO: The target price for Moody&#39;s Corporation of $132.56 is now above that latest price of $131.89. (https://stockflare.com/stock/MCO),2017-07-28T09:50:15Z,90189959,Bullish,MCO,stockflare_alerts
Stockflare Alerts,"$KMB: Kimberly Clark Corp has lost a star, now a 3 star stock. (https://stockflare.com/stock/KMB)",2017-07-28T09:51:05Z,90189976,Bearish,KMB,stockflare_alerts
Stockflare Alerts,"$EIX: Edison International has lost a star, now a 2 star stock. (https://stockflare.com/stock/EIX)",2017-07-28T09:51:20Z,90189991,Bearish,EIX,stockflare_alerts
Stockflare Alerts,"$MCK: McKesson Corporation has gained a star, now a 4 star stock. (https://stockflare.com/stock/MCK)",2017-07-28T09:51:47Z,90190008,Bullish,MCK,stockflare_alerts
Stockflare Alerts,"$APH: Amphenol Corporation has gained a star, now a 3 star stock. (https://stockflare.com/stock/APH)",2017-07-28T09:52:26Z,90190041,Bullish,APH,stockflare_alerts
Stockflare Alerts,"$MMC: Marsh &amp; McLennan Companies, Inc. has gained a star, now a 4 star stock. (https://stockflare.com/stock/MMC)",2017-07-28T09:55:04Z,90190160,Bullish,MMC,stockflare_alerts
Stockflare Alerts,"$CERN: Cerner Corporation has gained a star, now a 4 star stock. (https://stockflare.com/stock/CERN.O)",2017-07-28T09:57:09Z,90190215,Bullish,CERN,stockflare_alerts
Stockflare Alerts,$CERN: Cerner Corporation now holds net cash equal to 0.0% of its share price. Previously it was in a net debt position. (https://stockflare.com/stock/CERN.O),2017-07-28T09:57:34Z,90190226,Bullish,CERN,stockflare_alerts
Stockflare Alerts,"$PAYX: Paychex, Inc. current price of $60.14 is now higher than the target price of $58.28. (https://stockflare.com/stock/PAYX.O)",2017-07-28T10:00:49Z,90190411,Bearish,PAYX,stockflare_alerts
Andrew Kreimer,Scientific Trading Portfolio Performance since 2017-06-28 (Longs) $CAR $BCOR $DOV $DD $DHI $CCE $R,2017-07-28T10:10:53Z,90190714,Bullish,CCE,algonell
Brandon Gum,$AMTD $AMTD - Ready to sell on the signal. If RSI crosses below the bold green line on the RSI I am selling. MACD alrea,2017-07-28T10:31:37Z,90191370,Bullish,AMTD,B_Gumm
Tradespoon,"Trade signal, 82% chance,$PGR will close above $46.21 support by end of session. Bullish. http://tradespoon.com/s.php?t=$PGR",2017-07-28T11:26:43Z,90193587,Bullish,PGR,tradespoon
Tyler Wilkinson,$SAN come and get it!,2017-07-28T11:42:17Z,90194596,Bullish,SAN,maiden_merica
TrumpCimateChange,"$DUK Like Exxon, Utilities Knew about Climate Change Risks Decades Ago https://insideclimatenews.org/news/25072017/utilities-electricity-industry-knew-climate-change-risks-decades-ago-exxon",2017-07-28T11:43:46Z,90194690,Bearish,DUK,TrumpClimateChange
Antonio Costa,Downgrades $DB $ZBH $JCI $X $VC $QEP $PLT $FLO $SAVE $ECHO $SBUX $TOO $BOJA $TTMI $MSFG $CASH $RNR $HP $OAK $THRM $EGHT $PDFS $OZRK $SBUX,2017-07-28T11:45:12Z,90194788,Bearish,DB,ACInvestorBlog
Richard Nesh,"Senate blocks &#39;skinny&#39; Obamacare repeal https://seekingalpha.com/news/3282756?source=ansh $UNH, $AET, $ANTM, $CI, $HUM, $WCG, $CNC, $MOH, $GTS, $HQY, $QHC, $HCP,",2017-07-28T12:06:33Z,90196189,Bullish,AET,RNesh
Royce Wells,$BCS  https://www.stockhoot.com/ExtAnalyst.aspx?id=221a9aac-df8c-4d9c-a40d-224ca0c0c5ed&amp;srid=cfac832c-840a-4411-8a6b-d3f7e1a74948&amp;from=StockTwits,2017-07-28T12:41:27Z,90199567,Bullish,BCS,arbitragetrade
BUD,$UAA $UA I see $ADDYY and $NKE booming so why wouldn&#39;t Under Armour do the same?,2017-07-28T12:57:42Z,90201364,Bullish,ADDYY,Millionairemind
Tickeron,"$DG: pattern detected on 7/17 succeeded. View breakout and target prices, confidence, stats https://aipatterns.tickeron.com/a85d5209-4467-4adb-88da-16a537c488fd",2017-07-28T13:00:22Z,90201801,Bullish,DG,tickeron
ChinaHandle,$TAL Credit Suisse raised PT to 180. http://tinyurl.com/y7xbkp5r JPM to 190 http://tinyurl.com/ycxhb3mu $BABA $BIDU $CTRP $EDU $TEDU $BZUN $YY $JD,2017-07-28T13:20:55Z,90204862,Bullish,CTRP,ChinaHandle
Vinny Gambini aka TL LeBlanc,$CS swing positin look good thanks 2 Mario https://theclosingprint.com added to long position in the trading room $EUFN,2017-07-28T13:45:01Z,90209789,Bullish,CS,Cousin_Vinny
Ryan Gonzalez,$ADDYY FLYINGGGGGGG,2017-07-28T14:01:35Z,90213840,Bullish,ADDYY,racsonite2283
GFY Yesuf,$UAA $ADDYY taking market share and you wonder why this is red everyday?,2017-07-28T14:01:41Z,90213860,Bearish,ADDYY,VWAPing
The Trader's Deck,$CCI go long,2017-07-28T14:09:20Z,90215667,Bullish,CCI,thetradersdeck
KC,$S $tmus $CMCSA $CHTR $BRK.A Not sure who will be taking Sprint out but the rumors are there for it to happen http://www.kctv5.com/story/35965636/merger-looming-the-sprint-impact-on-overland-park,2017-07-28T14:27:18Z,90219791,Bullish,BRK.A,kcphaeton
Noob,decent earnings by $HCN. Hoping to see better Y/Y revenue in the future. http://dividendnoob.com,2017-07-28T14:34:21Z,90221260,Bullish,HCN,DividendNoob
Zuck_net,$ACN 2017 has been a no move year for accenture,2017-07-28T14:39:42Z,90222469,Bearish,ACN,Zuck_net
Zuck_net,$ACN we had hired them for SI work...they suck.,2017-07-28T14:41:35Z,90222876,Bearish,ACN,Zuck_net
The Trader's Deck,$CCI Long .,2017-07-28T14:53:29Z,90225489,Bullish,CCI,thetradersdeck
Kevin Van Dam,"$BTI yiiikes, to think this got on my watchlist after they acquired $RAI ... wait and see",2017-07-28T14:54:22Z,90225659,Bearish,RAI,KVanDam
Alexis,$PGR Insurance still looking good..This is a great name,2017-07-28T14:54:39Z,90225714,Bullish,PGR,HighLimit
Daniela Kreinberg,$OBE $ERF $GTE $BTE $BXE $TRP $EEP $ENB $PGH $CPG $PDS $TAT $TGA $AAV Debt-Free Corridor Resources (CDH.T) receives $20 million settlement!!,2017-07-28T15:03:59Z,90227670,Bullish,ENB,goodmorningvietnam
Daniela Kreinberg,"$CVE $CVEO $SU $IMO $ECA $CNQ Debt-Free Corridor Resources (CDH.T) receives $20 million settlement, so EV becomes zero at $0.60 per share!",2017-07-28T15:16:30Z,90230299,Bullish,CNQ,goodmorningvietnam
Hype Sounds,$ADDYY killing the streetwear sneaker game. Only growing - #fundamentalist,2017-07-28T15:34:04Z,90233937,Bullish,ADDYY,HypeSounds
HH MBA,$COF high delinquencies high charge offs in subprime will crush COF,2017-07-28T15:49:49Z,90237316,Bearish,COF,Mnstr1
The Chartiste,$MFC monthly ...,2017-07-28T16:06:14Z,90240597,Bullish,MFC,TheChartiste
Old Turkey,$DEO mom just called .. introduced her to Scotch in 2009 .. she is buying dinner lol,2017-07-28T16:08:45Z,90241057,Bullish,DEO,Partridge
Steven Trolio,$PGR started position here @ 46.98 😃,2017-07-28T16:49:36Z,90248406,Bullish,PGR,tr0llz
Dennis Durkop,$COTY Buy COTYA18194200000Coty Cl A Jan 2019 Call 20.00 (ONF)!,2017-07-28T17:08:41Z,90251892,Bullish,COTY,dennisdurkop
Alexis,$PGR Hitting that 47s hard and holding it...,2017-07-28T18:11:25Z,90262301,Bullish,PGR,HighLimit
Doug Campbell,A Beautiful trend showing strength today and suggesting higher on $PGR.  Stick with the trend.,2017-07-28T18:42:05Z,90267472,Bullish,PGR,RightWayOptions
rahagar,"$CVX $RDS.A $TOT going up and looking good, old $XOM not. Here&#39;s CVX weekly, breaking DT",2017-07-28T19:09:19Z,90272420,Bullish,RDS.A,rahagar
Eve,$MT still waiting for my $28.  They had bad luck bc it was a bad market last two days even though they had good numbers.,2017-07-28T20:18:18Z,90284028,Bullish,MT,Evs7
BALL OR DIE,$CTRP looking good,2017-07-28T20:53:28Z,90288118,Bullish,CTRP,BallinOut
Tony The Tiger,$CI Frosted Trades PT $200,2017-07-28T21:16:30Z,90290451,Bullish,CI,FrostedTrades
Sid,$GNCA look at $Gsk shares picking up today? Inside scoop? Partnership?,2017-07-28T21:26:35Z,90291412,Bullish,GSK,ssrk360
Alexis,$PGR finished the week strong..been in a breakout awhile looking to break 50,2017-07-28T21:58:15Z,90293995,Bullish,PGR,HighLimit
Alexis,$EQR sometimes u invest in the company other times the CEO...I got my money here on Sam Zell...hands down...,2017-07-28T22:00:06Z,90294127,Bullish,EQR,HighLimit
Shaun Fitzpatrick,$BLK Great summary of Dan Loeb&#39;s 2Q17 Letter - Long Thesis for BlackRock: https://investoralmanac.com/2017/07/27/dan-loebs-2q17-letter-us-growth-in-2h-baxter-alibaba-blackrock/,2017-07-28T23:07:36Z,90298643,Bullish,BLK,shaunfitzpatrick
Shaun Fitzpatrick,$BAX Great summary of Dan Loeb&#39;s 2Q17 Letter - long thesis for Baxter International: https://investoralmanac.com/2017/07/27/dan-loebs-2q17-letter-us-growth-in-2h-baxter-alibaba-blackrock/,2017-07-28T23:07:54Z,90298680,Bullish,BAX,shaunfitzpatrick
Keith,Long $BSMX Day 9 http://itlogic.org/?p=972,2017-07-29T00:29:09Z,90302992,Bullish,BSMX,itlogicllc
AlpacaAlerts,$EPD is in Bullish Engulfing winning 61.76% in the past. https://goo.gl/AnViS9,2017-07-29T00:40:05Z,90303526,Bullish,EPD,AlpacaAlerts
AlpacaAlerts,$AMX is in Piercing Line winning 75.00% in the past. https://goo.gl/R2k7Jj,2017-07-29T01:40:05Z,90306386,Bullish,AMX,AlpacaAlerts
Shaun Fitzpatrick,$ETP $EPD $KMI Great read on Elm Ridge&#39;s oil mkt fundamentals analysis- inventories will normalize by yearend: https://investoralmanac.com/2017/07/26/dumb-and-lonely-rebalancing-has-been-choppy-but-inventories-will-normalize-by-year-end/,2017-07-29T01:58:08Z,90307108,Bullish,EPD,shaunfitzpatrick
AlpacaAlerts,$ING is in Bullish Engulfing winning 62.96% in the past. https://goo.gl/DKD2Hh,2017-07-29T02:20:05Z,90308010,Bullish,ING,AlpacaAlerts
AlpacaAlerts,$CNQ is in Bullish Doji Sandwich winning 61.11% in the past. https://goo.gl/VZd2yZ,2017-07-29T02:30:07Z,90308331,Bullish,CNQ,AlpacaAlerts
TreadMasterFlex,$IBN real shit candle and volume on the weekly,2017-07-29T02:30:34Z,90308353,Bearish,IBN,TreadMasterFlex
AlpacaAlerts,$HIG is in Parabolic SAR Breakout winning 61.11% in the past. https://goo.gl/ySbzrD,2017-07-29T03:00:06Z,90309422,Bullish,HIG,AlpacaAlerts
TrumpCimateChange,"$RDS.B *Shell* in Middle of Strong Transformation, CEO Says https://news.google.com/news/video/7HNqZqomN4Y/dxsu35twqUgj_jM1Dj8ggJtyXDjJM?hl=en&amp;ned=us",2017-07-29T04:06:12Z,90311338,Bullish,RDS.B,TrumpClimateChange
AlpacaAlerts,$ED is in Bearish Advance Block winning 100.00% in the past. https://goo.gl/Bd86YC,2017-07-29T04:50:04Z,90312801,Bearish,ED,AlpacaAlerts
TPM,$BAX Joe A. #1 CEO.  Love this stock,2017-07-29T05:12:19Z,90313429,Bullish,BAX,bluestarairlines1
Stockflare Alerts,$ORAN: The dividend per share of Orange SA (ADR) is now forecast to decline. (https://stockflare.com/stock/ORAN.K),2017-07-29T09:44:42Z,90317061,Bearish,ORAN,stockflare_alerts
Stockflare Alerts,$ENB: The forecast EPS for Enbridge Inc (USA) has increased to $1.82 from $1.69 in the last week. (https://stockflare.com/stock/ENB),2017-07-29T09:46:50Z,90317089,Bullish,ENB,stockflare_alerts
Stockflare Alerts,$PKX: POSCO (ADR) current price of $73.79 is now higher than the target price of $72.91. (https://stockflare.com/stock/PKX),2017-07-29T09:47:31Z,90317103,Bearish,PKX,stockflare_alerts
Stockflare Alerts,$DCM: The forecast EPS for NTT Docomo Inc (ADR) has increased to $1.67 from $1.56 in the last week. (https://stockflare.com/stock/DCM),2017-07-29T09:48:50Z,90317127,Bullish,DCM,stockflare_alerts
Stockflare Alerts,$DCM: The earnings of NTT Docomo Inc (ADR) are now forecast to grow. (https://stockflare.com/stock/DCM),2017-07-29T09:48:56Z,90317134,Bullish,DCM,stockflare_alerts
Stockflare Alerts,$AMX: The forecast EPS for America Movil SAB de CV (ADR) has increased to $1.21 from $1.14 in the last week. (https://stockflare.com/stock/AMX),2017-07-29T09:51:10Z,90317189,Bullish,AMX,stockflare_alerts
Stockflare Alerts,$E: The dividend per share of Eni SpA (ADR) is now forecast to decline. (https://stockflare.com/stock/E),2017-07-29T09:51:29Z,90317209,Bearish,E,stockflare_alerts
Stockflare Alerts,$JCI: Johnson Controls International PLC&#39;s price is -10.3% but the forecast earnings moved 0.0% over the last week. (https://stockflare.com/stock/JCI),2017-07-29T10:00:39Z,90317452,Bullish,JCI,stockflare_alerts
Stockflare Alerts,$DUK: Duke Energy Corp current price of $84.91 is now higher than the target price of $84.63. (https://stockflare.com/stock/DUK),2017-07-29T10:02:04Z,90317501,Bearish,DUK,stockflare_alerts
Stockflare Alerts,"$BK: Bank of New York Mellon Corp has gained a star, now a 4 star stock. (https://stockflare.com/stock/BK)",2017-07-29T10:02:04Z,90317502,Bullish,BK,stockflare_alerts
Stockflare Alerts,"$PEG: Public Service Enterprise Group Inc. has lost a star, now a 3 star stock. (https://stockflare.com/stock/PEG)",2017-07-29T10:02:40Z,90317532,Bearish,PEG,stockflare_alerts
Stockflare Alerts,$EIX: The earnings of Edison International are now forecast to grow. (https://stockflare.com/stock/EIX),2017-07-29T10:02:45Z,90317537,Bullish,EIX,stockflare_alerts
Stockflare Alerts,"$HSY: Hershey Co has fallen to a 2 star rating. Here is a list of its peers that are 4+ star stocks: KHC.O, ADM, K, CPB, CAG, BG. (https://stockflare.com/stock/HSY)",2017-07-29T10:03:11Z,90317554,Bearish,HSY,stockflare_alerts
Mandeep Bhullar,"$CTRP Weekly Chart, bullish setup",2017-07-29T14:39:17Z,90322479,Bullish,CTRP,mbhullar
Giovanni LoRusso,@twitish $GSK still second largest shareholder? GNCA will save GSK stock. Give chip what he needs and youll get what you need.. make a deal,2017-07-29T14:57:16Z,90323059,Bullish,GSK,gtrades17
Trader1231,$SAN on watch for breakout.,2017-07-29T18:39:15Z,90329875,Bullish,SAN,Trader1231
Tommy,$MT typical ER drop. Take profits.. buy in lower price.,2017-07-29T18:45:21Z,90330081,Bullish,MT,Dyran_x
Trader1231,$CS breakout after 17 month resistance.,2017-07-29T19:45:20Z,90332001,Bullish,CS,Trader1231
Shaun Fitzpatrick,$USO $APC $MCF Great read on Elm Ridge&#39;s analysis of oil mkt fundamentals: inventories will normalize by year-end https://investoralmanac.com/2017/07/26/dumb-and-lonely-rebalancing-has-been-choppy-but-inventories-will-normalize-by-year-end/,2017-07-29T20:57:25Z,90333783,Bullish,APC,shaunfitzpatrick
Trader1231,$AMP breakout.,2017-07-29T21:19:52Z,90334317,Bullish,AMP,Trader1231
Ryan,"$ENB Great company, i pay enough for my gas, why not make some back in a divvy :) Long term",2017-07-29T23:53:57Z,90338208,Bullish,ENB,DogsoftheDow17
Shaun Fitzpatrick,$BRK.A $BRK.B Great summary of RP Investment Advisors&#39; Letter - Berkshire&#39;s bailout of Home Capital Group: https://investoralmanac.com/2017/07/29/rp-investment-advisors-active-management-in-fixed-income-home-capital-group/,2017-07-30T01:54:23Z,90340937,Bullish,BRK.A,shaunfitzpatrick
Shaun Fitzpatrick,$BCS Great summary of Vilas Capital&#39;s 2Q17 Letter - long thesis for Barclays: https://investoralmanac.com/2017/07/29/vilas-capitals-2q17-letter-barclays-honda-when-the-bubble-pops/,2017-07-30T02:45:12Z,90342037,Bullish,BCS,shaunfitzpatrick
blackboxstocks.com/?afmc=27,$CHL enter now;POP;China GDP Hype @MariaC82 @teresa66 @BlackBox2 @iownwallstreet @Cboz76 @Geo1969 @likewhoa @theref,2017-07-30T03:45:01Z,90343392,Bullish,CHL,TeKMuNNee
blackboxstocks.com/?afmc=27,$CHL $55 calls,2017-07-30T03:45:30Z,90343399,Bullish,CHL,TeKMuNNee
Stockflare Alerts,$MTB: The target price for M&amp;T Bank Corporation of $161.38 is now above that latest price of $160.59. (https://stockflare.com/stock/MTB),2017-07-30T09:24:36Z,90348453,Bullish,MTB,stockflare_alerts
Stockflare Alerts,$EQR: Equity Residential current price of $67.71 is now higher than the target price of $67.16. (https://stockflare.com/stock/EQR),2017-07-30T09:25:21Z,90348457,Bearish,EQR,stockflare_alerts
blackboxstocks.com/?afmc=27,$COTY 125% upside after according to Barron&#39;s article a few weeks ago.  Let it rip.,2017-07-30T14:49:44Z,90352436,Bullish,COTY,TeKMuNNee
Crab Claw,@HighLimit worse part i owned $DD they gave us free shares i sold them the 1st day 💀🔫,2017-07-30T17:29:52Z,90356882,Bearish,DD,KingTEA
Shaun Fitzpatrick,$BCS Great summary of Vilas Capital&#39;s 2Q17 Letter- long thesis for Barclays: https://investoralmanac.com/2017/07/29/vilas-capitals-2q17-letter-barclays-honda-when-the-bubble-pops/,2017-07-30T17:32:15Z,90356952,Bullish,BCS,shaunfitzpatrick
Shaun Fitzpatrick,$BLK Great summary of Dan Loeb&#39;s 2Q17 Letter - long thesis for BlackRock: https://investoralmanac.com/2017/07/27/dan-loebs-2q17-letter-us-growth-in-2h-baxter-alibaba-blackrock/,2017-07-30T17:32:59Z,90356976,Bullish,BLK,shaunfitzpatrick
Shaun Fitzpatrick,$XLE $XOM $APC Great summary of Elm Ridge&#39;s analysis of oil mkt fundamentals: inventories will normalize by yearend https://investoralmanac.com/2017/07/26/dumb-and-lonely-rebalancing-has-been-choppy-but-inventories-will-normalize-by-year-end/,2017-07-30T17:34:37Z,90357021,Bullish,APC,shaunfitzpatrick
Shaun Fitzpatrick,$BAX Great summary of Dan Loeb&#39;s 2Q17 Letter- long thesis for Baxter International: https://investoralmanac.com/2017/07/27/dan-loebs-2q17-letter-us-growth-in-2h-baxter-alibaba-blackrock/,2017-07-30T17:48:46Z,90357532,Bullish,BAX,shaunfitzpatrick
Alexis,$GD I feel &quot;safe&quot; owning this company moved some $$ out of tech into Defense!  May come in handy soon,2017-07-30T17:59:10Z,90357876,Bullish,GD,HighLimit
Alexis,$BLK Look at the bottom line net income..Its staggering how profitable they have been!,2017-07-30T18:00:59Z,90357959,Bullish,BLK,HighLimit
Alexis,$BLK Time to hike the dividend and share some of that income,2017-07-30T18:02:00Z,90358001,Bullish,BLK,HighLimit
Shaun Fitzpatrick,$ROST $TJX Great summary of Wedgewood Partners&#39; 2Q17 Letter - long thesis for Ross and TJX: https://investoralmanac.com/2017/07/22/wedgewood-partners-2q17-letter-market-amazon-oil-the-fab-five-celgene/,2017-07-30T18:19:00Z,90358536,Bullish,ROST,shaunfitzpatrick
AlpacaAlerts,$INTU red Friday w/ 6 🐻 signals like doji gap down. Sup/Res=133.88/139.53. Wanna short? https://goo.gl/Adn6tR,2017-07-30T21:16:03Z,90363693,Bearish,INTU,AlpacaAlerts
Alec Dalton,Reviewed $COF earnings report. Raising my 6-month target price by $2 from $93 to $95.,2017-07-30T21:17:08Z,90363719,Bullish,COF,ADalton28
Neal Bernard,$XXII only game in town with a solution near-term and long-term. Big tobacco $PM $MO $BTI $RAI $VGR watching imo,2017-07-30T22:38:18Z,90366259,Bullish,RAI,trackingtrades
Shaun Fitzpatrick,$LVLT Great summary of Longleaf Partners&#39; letter - long thesis for Level 3 Communications https://investoralmanac.com/2017/07/23/longleaf-partners-2q17-letter-fedex-wynn-resorts-consol-chesapeake-cnh-level-3-fairfax/,2017-07-31T00:00:59Z,90369061,Bullish,LVLT,shaunfitzpatrick
M Wheeler,Here we go $amlp $apa $ete $etp $CVX $RDSA $XOM http://www.zerohedge.com/news/2017-07-30/wti-jumps-above-50-report-us-prepping-sanctions-against-venezuela-oil-industry,2017-07-31T00:51:46Z,90370774,Bullish,RDS.A,Wheels88
Shaun Fitzpatrick,$LILA $LBTYA Great summary of David Einhorn&#39;s 2Q17 Letter - exited Liberty Global after recent operating trends: https://investoralmanac.com/2017/07/19/greenlight-capital-2q17-letter-bubble-basket-is-frustrating-amazon-netflix-tesla-athenahealth/,2017-07-31T01:39:37Z,90372536,Bearish,LBTYA,shaunfitzpatrick
Shaun Fitzpatrick,$MCO $SPGI Great summary of David Einhorn&#39;s 2Q17 Letter - closed out short positions on rating agencies: https://investoralmanac.com/2017/07/19/greenlight-capital-2q17-letter-bubble-basket-is-frustrating-amazon-netflix-tesla-athenahealth/,2017-07-31T01:40:11Z,90372557,Bullish,MCO,shaunfitzpatrick
BushwickShill,Relevant Asian names looking good today. $MU $WDC $AMAT $ASML $LRCX $TSM $SOX $SOXX $SOXL,2017-07-31T02:29:58Z,90374227,Bullish,ASML,BushwickShill
mUkz,$S there goes that hype 🙄🙄🙄 ... i still believe a deal will be made ... $VZ  once turned down $AABA and look how that turned out,2017-07-31T02:50:32Z,90374880,Bullish,AABA,ayOmUkz
